#OTU ID	S00IK-0001_S1-taxa	S00IK-0002_S2-taxa	S00IK-0003_S3-taxa	S00IK-0004_S4-taxa	S00IK-0005_S5-taxa	S00IK-0006_S6-taxa	S00IK-0007_S7-taxa	S00IK-0008_S8-taxa	S00IK-0009_S9-taxa	S00IK-0010_S10-taxa	S00IK-0011_S11-taxa	S00IK-0012_S12-taxa	S00IK-0013_S13-taxa	S00IK-0014_S14-taxa	S00IK-0015_S15-taxa	S00IK-0016_S16-taxa	S00IK-0017_S17-taxa	S00IK-0018_S18-taxa	S00IK-0019_S19-taxa	S00IK-0020_S20-taxa	S00IK-0021_S21-taxa	S00IK-0022_S22-taxa	S00IK-0023_S23-taxa	S00IK-0024_S24-taxa	S00IK-0025_S25-taxa	S00IK-0026_S26-taxa	S00IK-0027_S27-taxa	S00IK-0028_S28-taxa	S00IK-0029_S29-taxa	S00IK-0030_S30-taxa	S00IK-0031_S31-taxa	S00IK-0032_S32-taxa	S00IK-0033_S33-taxa	S00IK-0034_S34-taxa	S00IK-0035_S35-taxa	S00IK-0036_S36-taxa	S00IK-0037_S37-taxa	S00IK-0038_S38-taxa	S00IK-0039_S39-taxa	S00IK-0040_S40-taxa	Consensus Lineage
2690837	129.0	185.0	15.0	84.0	35.0	127.0	30.0	41.0	94.0	32.0	10.0	20.0	15.0	130.0	17.0	26.0	170.0	9.0	106.0	130.0	72.0	125.0	99.0	126.0	118.0	136.0	165.0	80.0	105.0	181.0	78.0	201.0	112.0	144.0	120.0	472.0	109.0	172.0	472.0	170.0	k__Bacteria; p__Actinobacteria; c__Coriobacteriia; o__Eggerthellales; f__Eggerthellaceae; g__Eggerthella; s__sp. HF-1101
502558	54.0	110.0	3.0	58.0	33.0	82.0	34.0	23.0	49.0	26.0	14.0	12.0	34.0	100.0	9.0	26.0	45.0	4.0	57.0	48.0	32.0	35.0	47.0	40.0	61.0	59.0	68.0	39.0	33.0	71.0	18.0	9.0	8.0	15.0	13.0	36.0	5.0	13.0	47.0	16.0	k__Bacteria; p__Actinobacteria; c__Coriobacteriia; o__Eggerthellales; f__Eggerthellaceae; g__Eggerthella; s__sp. YY7918
84112	142.0	1143.0	4.0	578.0	53.0	369.0	111.0	782.0	426.0	142.0	8.0	19.0	61.0	1948.0	19.0	461.0	737.0	1.0	169.0	128.0	247.0	282.0	230.0	525.0	383.0	299.0	297.0	203.0	205.0	412.0	2137.0	10000.0	4269.0	6533.0	6648.0	24544.0	5890.0	8119.0	26846.0	9182.0	k__Bacteria; p__Actinobacteria; c__Coriobacteriia; o__Eggerthellales; f__Eggerthellaceae; g__Eggerthella; s__lenta
644652	27.0	115.0	0.0	56.0	14.0	110.0	28.0	27.0	56.0	15.0	7.0	9.0	9.0	117.0	2.0	8.0	62.0	0.0	57.0	50.0	40.0	53.0	42.0	47.0	79.0	70.0	95.0	48.0	59.0	84.0	17.0	13.0	6.0	12.0	16.0	31.0	11.0	15.0	33.0	12.0	k__Bacteria; p__Actinobacteria; c__Coriobacteriia; o__Eggerthellales; f__Eggerthellaceae; g__Gordonibacter; s__
471189	42.0	177.0	57.0	118.0	46.0	165.0	42.0	37.0	49.0	39.0	70.0	13.0	65.0	135.0	8.0	34.0	62.0	4.0	68.0	57.0	76.0	109.0	92.0	120.0	127.0	140.0	203.0	95.0	106.0	175.0	54.0	60.0	38.0	50.0	61.0	144.0	36.0	49.0	157.0	48.0	k__Bacteria; p__Actinobacteria; c__Coriobacteriia; o__Eggerthellales; f__Eggerthellaceae; g__Gordonibacter; s__pamelaeae
1335613	32.0	93.0	3.0	48.0	16.0	93.0	19.0	25.0	46.0	39.0	11.0	6.0	12.0	87.0	2.0	29.0	50.0	0.0	79.0	54.0	27.0	51.0	59.0	44.0	49.0	56.0	101.0	45.0	47.0	86.0	18.0	16.0	15.0	15.0	14.0	27.0	9.0	29.0	37.0	13.0	k__Bacteria; p__Actinobacteria; c__Coriobacteriia; o__Eggerthellales; f__Eggerthellaceae; g__Gordonibacter; s__urolithinfaciens
1870985	56.0	211.0	3.0	105.0	42.0	190.0	38.0	34.0	65.0	42.0	12.0	21.0	24.0	196.0	12.0	45.0	105.0	3.0	95.0	92.0	95.0	149.0	144.0	160.0	175.0	191.0	268.0	113.0	160.0	285.0	49.0	58.0	24.0	35.0	62.0	98.0	37.0	71.0	104.0	39.0	k__Bacteria; p__Actinobacteria; c__Coriobacteriia; o__Eggerthellales; f__Eggerthellaceae; g__Arabia; s__massiliensis
79604	32.0	52.0	1.0	50.0	4.0	58.0	16.0	12.0	36.0	9.0	7.0	3.0	13.0	55.0	3.0	16.0	30.0	3.0	42.0	47.0	20.0	25.0	22.0	40.0	36.0	29.0	49.0	17.0	32.0	48.0	13.0	4.0	3.0	2.0	3.0	3.0	2.0	2.0	8.0	3.0	k__Bacteria; p__Actinobacteria; c__Coriobacteriia; o__Eggerthellales; f__Eggerthellaceae; g__Denitrobacterium; s__detoxificans
84110	30.0	99.0	4.0	56.0	39.0	125.0	35.0	25.0	65.0	27.0	12.0	19.0	23.0	96.0	3.0	48.0	53.0	19.0	73.0	67.0	28.0	54.0	40.0	47.0	42.0	67.0	93.0	41.0	41.0	81.0	8.0	6.0	4.0	4.0	13.0	15.0	10.0	6.0	27.0	9.0	k__Bacteria; p__Actinobacteria; c__Coriobacteriia; o__Eggerthellales; f__Eggerthellaceae; g__Slackia; s__heliotrinireducens
1531429	21.0	95.0	5.0	53.0	17.0	90.0	29.0	12.0	34.0	22.0	10.0	21.0	6.0	74.0	8.0	21.0	47.0	1.0	68.0	50.0	30.0	65.0	53.0	69.0	61.0	60.0	90.0	42.0	48.0	95.0	16.0	9.0	10.0	10.0	19.0	18.0	9.0	5.0	14.0	8.0	k__Bacteria; p__Actinobacteria; c__Coriobacteriia; o__Eggerthellales; f__Eggerthellaceae; g__Berryella; s__intestinalis
84163	11.0	97.0	2.0	57.0	14.0	36.0	52.0	3.0	23.0	14.0	8.0	47.0	8.0	41.0	1.0	14.0	16.0	2.0	99.0	16.0	5.0	5.0	8.0	9.0	7.0	13.0	8.0	9.0	6.0	7.0	8.0	9.0	8.0	1.0	6.0	7.0	4.0	5.0	15.0	1.0	k__Bacteria; p__Actinobacteria; c__Coriobacteriia; o__Eggerthellales; f__Eggerthellaceae; g__Cryptobacterium; s__curtum
1944646	10.0	7.0	0.0	8.0	2.0	7.0	9.0	1.0	18.0	7.0	1.0	2.0	3.0	14.0	1.0	2.0	4.0	0.0	7.0	10.0	1.0	3.0	2.0	9.0	3.0	3.0	6.0	3.0	0.0	2.0	18.0	39.0	12.0	24.0	0.0	11.0	1.0	46.0	32.0	5.0	k__Bacteria; p__Actinobacteria; c__Coriobacteriia; o__Eggerthellales; f__Eggerthellaceae; g__Phoenicibacter; s__congonensis
84999	3.0	18.0	3.0	5.0	2.0	25.0	4.0	3.0	5.0	3.0	6.0	1.0	7.0	11.0	0.0	6.0	12.0	0.0	8.0	10.0	3.0	4.0	4.0	11.0	7.0	7.0	4.0	4.0	4.0	12.0	4.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	2.0	0.0	k__Bacteria; p__Actinobacteria; c__Coriobacteriia; o__Coriobacteriales; f__; g__; s__
1643824	1.0	25.0	0.0	9.0	7.0	7.0	7.0	12.0	9.0	4.0	1.0	4.0	5.0	18.0	0.0	10.0	2.0	0.0	5.0	10.0	3.0	6.0	3.0	5.0	8.0	5.0	5.0	5.0	5.0	15.0	0.0	2.0	1.0	0.0	3.0	1.0	1.0	0.0	3.0	1.0	k__Bacteria; p__Actinobacteria; c__Coriobacteriia; o__Coriobacteriales; f__Atopobiaceae; g__; s__
133925	4.0	17.0	2.0	6.0	3.0	18.0	3.0	2.0	7.0	1.0	1.0	3.0	3.0	10.0	0.0	2.0	7.0	1.0	5.0	16.0	1.0	1.0	1.0	2.0	1.0	2.0	3.0	6.0	1.0	2.0	6.0	4.0	1.0	1.0	8.0	3.0	2.0	6.0	8.0	6.0	k__Bacteria; p__Actinobacteria; c__Coriobacteriia; o__Coriobacteriales; f__Atopobiaceae; g__Olsenella; s__
712411	42.0	76.0	8.0	32.0	17.0	55.0	24.0	5.0	45.0	33.0	7.0	12.0	2.0	38.0	3.0	31.0	22.0	3.0	46.0	31.0	5.0	7.0	9.0	17.0	13.0	11.0	23.0	12.0	10.0	12.0	3.0	4.0	2.0	1.0	2.0	11.0	8.0	12.0	10.0	2.0	k__Bacteria; p__Actinobacteria; c__Coriobacteriia; o__Coriobacteriales; f__Atopobiaceae; g__Olsenella; s__sp. oral taxon 807
2779519	42.0	73.0	13.0	18.0	24.0	66.0	15.0	2.0	31.0	23.0	16.0	5.0	6.0	52.0	4.0	23.0	17.0	6.0	42.0	49.0	14.0	16.0	23.0	15.0	17.0	19.0	23.0	9.0	10.0	17.0	9.0	4.0	8.0	3.0	10.0	13.0	2.0	15.0	11.0	5.0	k__Bacteria; p__Actinobacteria; c__Coriobacteriia; o__Coriobacteriales; f__Atopobiaceae; g__Olsenella; s__sp. LZLJ-2
2109685	37.0	47.0	4.0	20.0	14.0	76.0	23.0	39.0	28.0	36.0	11.0	21.0	15.0	59.0	2.0	41.0	43.0	1.0	55.0	61.0	16.0	17.0	9.0	19.0	13.0	17.0	24.0	21.0	9.0	24.0	13.0	14.0	10.0	7.0	8.0	27.0	12.0	18.0	33.0	15.0	k__Bacteria; p__Actinobacteria; c__Coriobacteriia; o__Coriobacteriales; f__Atopobiaceae; g__Olsenella; s__sp. GAM18
133926	49.0	62.0	14.0	21.0	19.0	54.0	15.0	12.0	42.0	6.0	15.0	7.0	7.0	72.0	11.0	16.0	21.0	5.0	37.0	45.0	14.0	17.0	17.0	17.0	17.0	28.0	21.0	19.0	13.0	29.0	9.0	6.0	10.0	6.0	6.0	11.0	14.0	21.0	15.0	6.0	k__Bacteria; p__Actinobacteria; c__Coriobacteriia; o__Coriobacteriales; f__Atopobiaceae; g__Olsenella; s__uli
604330	37.0	78.0	20.0	28.0	27.0	94.0	20.0	39.0	45.0	57.0	36.0	19.0	23.0	95.0	10.0	76.0	35.0	10.0	41.0	67.0	10.0	6.0	17.0	16.0	9.0	13.0	8.0	17.0	13.0	22.0	5.0	5.0	1.0	4.0	6.0	2.0	6.0	4.0	7.0	9.0	k__Bacteria; p__Actinobacteria; c__Coriobacteriia; o__Coriobacteriales; f__Atopobiaceae; g__Olsenella; s__umbonata
1805478	17.0	122.0	2.0	27.0	21.0	103.0	16.0	19.0	75.0	32.0	14.0	10.0	14.0	78.0	0.0	48.0	30.0	1.0	40.0	77.0	77.0	114.0	120.0	90.0	80.0	94.0	90.0	42.0	63.0	135.0	15.0	2.0	2.0	6.0	5.0	7.0	3.0	6.0	14.0	7.0	k__Bacteria; p__Actinobacteria; c__Coriobacteriia; o__Coriobacteriales; f__Atopobiaceae; g__Olsenella; s__timonensis
2082587	8.0	10.0	0.0	4.0	1.0	15.0	1.0	1.0	6.0	4.0	1.0	1.0	1.0	13.0	0.0	0.0	15.0	0.0	4.0	10.0	2.0	4.0	0.0	2.0	3.0	5.0	7.0	3.0	1.0	6.0	5.0	2.0	2.0	2.0	5.0	3.0	4.0	7.0	5.0	1.0	k__Bacteria; p__Actinobacteria; c__Coriobacteriia; o__Coriobacteriales; f__Atopobiaceae; g__Parolsenella; s__
1871022	18.0	39.0	13.0	19.0	5.0	52.0	12.0	12.0	25.0	20.0	16.0	18.0	21.0	65.0	2.0	52.0	23.0	1.0	41.0	40.0	5.0	5.0	4.0	16.0	8.0	9.0	10.0	11.0	3.0	15.0	4.0	9.0	4.0	8.0	7.0	3.0	4.0	7.0	4.0	5.0	k__Bacteria; p__Actinobacteria; c__Coriobacteriia; o__Coriobacteriales; f__Atopobiaceae; g__Parolsenella; s__massiliensis
2003188	10.0	40.0	2.0	29.0	5.0	26.0	11.0	15.0	17.0	7.0	3.0	8.0	7.0	27.0	0.0	10.0	7.0	5.0	11.0	23.0	21.0	36.0	43.0	32.0	26.0	43.0	35.0	20.0	30.0	63.0	12.0	2.0	8.0	6.0	8.0	34.0	10.0	10.0	17.0	15.0	k__Bacteria; p__Actinobacteria; c__Coriobacteriia; o__Coriobacteriales; f__Atopobiaceae; g__Parolsenella; s__catena
1382	3.0	11.0	1.0	17.0	11.0	35.0	11.0	6.0	17.0	9.0	9.0	10.0	8.0	12.0	1.0	18.0	8.0	1.0	9.0	29.0	1.0	2.0	1.0	6.0	2.0	1.0	0.0	2.0	2.0	4.0	0.0	3.0	2.0	0.0	0.0	0.0	2.0	3.0	0.0	2.0	k__Bacteria; p__Actinobacteria; c__Coriobacteriia; o__Coriobacteriales; f__Atopobiaceae; g__Lancefieldella; s__parvula
74426	52.0	178.0	97.0	132.0	78.0	179.0	90.0	65.0	104.0	113.0	113.0	41.0	112.0	179.0	4.0	189.0	83.0	6.0	105.0	121.0	18.0	25.0	35.0	47.0	29.0	40.0	60.0	55.0	41.0	82.0	31.0	29.0	12.0	17.0	22.0	65.0	34.0	58.0	48.0	18.0	k__Bacteria; p__Actinobacteria; c__Coriobacteriia; o__Coriobacteriales; f__Coriobacteriaceae; g__Collinsella; s__aerofaciens
33871	9.0	39.0	8.0	12.0	10.0	40.0	10.0	12.0	22.0	13.0	4.0	9.0	7.0	45.0	1.0	16.0	30.0	5.0	22.0	29.0	80.0	113.0	97.0	93.0	71.0	63.0	94.0	50.0	53.0	136.0	12.0	12.0	5.0	11.0	21.0	16.0	17.0	27.0	17.0	12.0	k__Bacteria; p__Actinobacteria; c__Coriobacteriia; o__Coriobacteriales; f__Coriobacteriaceae; g__Coriobacterium; s__glomerans
2812560	73.0	77.0	30.0	6.0	2.0	51.0	1.0	7.0	52.0	21.0	3.0	7.0	8.0	61.0	20.0	2.0	20.0	8.0	43.0	36.0	9.0	6.0	6.0	4.0	8.0	6.0	5.0	6.0	3.0	6.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	2.0	0.0	k__Bacteria; p__Actinobacteria; c__Thermoleophilia; o__Solirubrobacterales; f__Conexibacteraceae; g__Conexibacter; s__sp. SYSU D00693
191495	5.0	19.0	4.0	7.0	24.0	33.0	13.0	29.0	10.0	20.0	13.0	9.0	17.0	22.0	14.0	29.0	20.0	7.0	5.0	6.0	6.0	10.0	4.0	22.0	2.0	4.0	5.0	6.0	6.0	10.0	15.0	31.0	8.0	18.0	11.0	17.0	19.0	23.0	21.0	5.0	k__Bacteria; p__Actinobacteria; c__Thermoleophilia; o__Solirubrobacterales; f__Conexibacteraceae; g__Conexibacter; s__woesei
42255	5.0	14.0	1.0	2.0	2.0	12.0	1.0	1.0	4.0	4.0	2.0	1.0	0.0	21.0	0.0	5.0	6.0	3.0	4.0	6.0	0.0	0.0	1.0	1.0	0.0	2.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	k__Bacteria; p__Actinobacteria; c__Rubrobacteria; o__Rubrobacterales; f__Rubrobacteraceae; g__Rubrobacter; s__
2653852	6.0	20.0	6.0	5.0	3.0	19.0	5.0	0.0	8.0	2.0	6.0	9.0	0.0	6.0	0.0	5.0	4.0	1.0	16.0	6.0	1.0	3.0	1.0	4.0	3.0	3.0	1.0	1.0	0.0	5.0	3.0	2.0	2.0	0.0	1.0	1.0	1.0	0.0	3.0	1.0	k__Bacteria; p__Actinobacteria; c__Rubrobacteria; o__Rubrobacterales; f__Rubrobacteraceae; g__Rubrobacter; s__sp. SCSIO 52915
2653851	4.0	14.0	1.0	15.0	7.0	14.0	6.0	2.0	6.0	1.0	3.0	5.0	4.0	11.0	0.0	11.0	1.0	0.0	6.0	7.0	1.0	2.0	1.0	1.0	1.0	7.0	2.0	4.0	5.0	1.0	5.0	2.0	1.0	0.0	2.0	13.0	4.0	14.0	13.0	4.0	k__Bacteria; p__Actinobacteria; c__Rubrobacteria; o__Rubrobacterales; f__Rubrobacteraceae; g__Rubrobacter; s__sp. SCSIO 52909
2051957	8.0	16.0	0.0	20.0	5.0	13.0	9.0	4.0	12.0	7.0	2.0	14.0	11.0	11.0	2.0	12.0	8.0	1.0	22.0	7.0	3.0	3.0	0.0	7.0	0.0	0.0	1.0	3.0	1.0	3.0	5.0	2.0	0.0	3.0	5.0	5.0	4.0	7.0	3.0	3.0	k__Bacteria; p__Actinobacteria; c__Rubrobacteria; o__Rubrobacterales; f__Rubrobacteraceae; g__Rubrobacter; s__indicoceani
49319	6.0	39.0	4.0	16.0	11.0	46.0	14.0	9.0	12.0	10.0	8.0	12.0	5.0	29.0	4.0	21.0	9.0	0.0	20.0	20.0	7.0	14.0	12.0	6.0	6.0	9.0	8.0	8.0	14.0	7.0	8.0	5.0	5.0	5.0	12.0	16.0	12.0	15.0	17.0	5.0	k__Bacteria; p__Actinobacteria; c__Rubrobacteria; o__Rubrobacterales; f__Rubrobacteraceae; g__Rubrobacter; s__xylanophilus
496014	27.0	77.0	8.0	44.0	17.0	52.0	68.0	14.0	16.0	18.0	5.0	58.0	9.0	32.0	9.0	22.0	10.0	3.0	57.0	10.0	20.0	18.0	8.0	4.0	16.0	12.0	25.0	13.0	16.0	28.0	9.0	6.0	6.0	3.0	8.0	7.0	7.0	1.0	10.0	8.0	k__Bacteria; p__Actinobacteria; c__Rubrobacteria; o__Rubrobacterales; f__Baekduiaceae; g__Baekduia; s__soli
1670830	26.0	55.0	13.0	9.0	3.0	27.0	14.0	6.0	30.0	12.0	3.0	5.0	1.0	40.0	4.0	12.0	10.0	7.0	33.0	15.0	4.0	3.0	3.0	2.0	3.0	7.0	2.0	6.0	9.0	1.0	0.0	1.0	0.0	4.0	0.0	0.0	0.0	0.0	2.0	0.0	k__Bacteria; p__Actinobacteria; c__Nitriliruptoria; o__Egicoccales; f__Egicoccaceae; g__Egicoccus; s__halophilus
1670831	19.0	8.0	1.0	11.0	3.0	8.0	3.0	2.0	6.0	2.0	2.0	0.0	3.0	7.0	1.0	4.0	37.0	0.0	5.0	22.0	2.0	1.0	0.0	2.0	1.0	1.0	0.0	4.0	0.0	1.0	0.0	1.0	2.0	1.0	0.0	0.0	2.0	1.0	0.0	0.0	k__Bacteria; p__Actinobacteria; c__Nitriliruptoria; o__Egibacterales; f__Egibacteraceae; g__Egibacter; s__rhizosphaerae
1608957	8.0	46.0	3.0	19.0	5.0	29.0	5.0	5.0	22.0	6.0	5.0	5.0	9.0	31.0	1.0	5.0	5.0	0.0	13.0	31.0	2.0	0.0	3.0	8.0	1.0	0.0	2.0	7.0	1.0	2.0	3.0	1.0	0.0	3.0	6.0	6.0	4.0	10.0	6.0	4.0	k__Bacteria; p__Actinobacteria; c__Nitriliruptoria; o__Euzebyales; f__Euzebyaceae; g__Euzebya; s__sp. DY32-46
467094	12.0	36.0	5.0	10.0	3.0	22.0	14.0	2.0	17.0	14.0	5.0	9.0	4.0	12.0	2.0	6.0	8.0	4.0	30.0	14.0	3.0	1.0	0.0	1.0	1.0	1.0	2.0	1.0	0.0	1.0	0.0	4.0	1.0	1.0	1.0	2.0	1.0	1.0	5.0	2.0	k__Bacteria; p__Actinobacteria; c__Acidimicrobiia; o__Acidimicrobiales; f__Ilumatobacteraceae; g__Ilumatobacter; s__coccineus
2789776	10.0	22.0	0.0	9.0	4.0	14.0	7.0	4.0	4.0	2.0	2.0	7.0	7.0	17.0	2.0	7.0	5.0	0.0	17.0	12.0	9.0	1.0	1.0	2.0	2.0	5.0	5.0	4.0	2.0	3.0	5.0	5.0	7.0	3.0	4.0	4.0	3.0	13.0	12.0	2.0	k__Bacteria; p__Actinobacteria; c__Acidimicrobiia; o__Acidimicrobiales; f__Iamiaceae; g__Actinomarinicola; s__tropica
1117	95.0	63.0	45.0	51.0	68.0	53.0	49.0	26.0	95.0	75.0	70.0	31.0	49.0	60.0	13.0	89.0	90.0	11.0	71.0	106.0	10.0	6.0	4.0	11.0	5.0	4.0	3.0	8.0	4.0	6.0	5.0	6.0	2.0	3.0	3.0	11.0	5.0	2.0	7.0	7.0	k__Bacteria; p__Cyanobacteria; c__; o__; f__; g__; s__
1161	112.0	144.0	96.0	82.0	68.0	111.0	69.0	65.0	314.0	82.0	133.0	45.0	98.0	142.0	19.0	152.0	86.0	8.0	198.0	210.0	20.0	8.0	6.0	8.0	6.0	15.0	4.0	13.0	3.0	11.0	5.0	5.0	5.0	6.0	12.0	95.0	8.0	55.0	82.0	13.0	k__Bacteria; p__Cyanobacteria; c__; o__Nostocales; f__; g__; s__
1162	38.0	16.0	30.0	22.0	19.0	18.0	17.0	18.0	11.0	34.0	57.0	26.0	43.0	19.0	5.0	73.0	48.0	0.0	16.0	33.0	2.0	2.0	0.0	1.0	2.0	1.0	1.0	5.0	4.0	6.0	4.0	1.0	1.0	2.0	1.0	2.0	2.0	2.0	1.0	4.0	k__Bacteria; p__Cyanobacteria; c__; o__Nostocales; f__Nostocaceae; g__; s__
1177	15.0	16.0	2.0	11.0	13.0	26.0	13.0	10.0	16.0	22.0	13.0	16.0	5.0	20.0	1.0	23.0	18.0	0.0	23.0	28.0	5.0	1.0	4.0	2.0	2.0	8.0	0.0	2.0	3.0	7.0	0.0	2.0	3.0	2.0	2.0	12.0	1.0	0.0	5.0	0.0	k__Bacteria; p__Cyanobacteria; c__; o__Nostocales; f__Nostocaceae; g__Nostoc; s__
1869241	22.0	24.0	12.0	3.0	55.0	13.0	25.0	65.0	15.0	42.0	28.0	14.0	35.0	12.0	24.0	29.0	24.0	27.0	7.0	18.0	10.0	9.0	29.0	49.0	5.0	5.0	0.0	0.0	5.0	6.0	50.0	49.0	40.0	42.0	29.0	22.0	25.0	42.0	46.0	43.0	k__Bacteria; p__Cyanobacteria; c__; o__Nostocales; f__Nostocaceae; g__Nostoc; s__sp. CENA543
28072	21.0	44.0	73.0	74.0	121.0	35.0	95.0	93.0	47.0	51.0	64.0	66.0	95.0	40.0	63.0	126.0	38.0	33.0	19.0	19.0	41.0	49.0	60.0	95.0	40.0	41.0	32.0	34.0	18.0	45.0	73.0	74.0	68.0	60.0	42.0	51.0	40.0	41.0	56.0	48.0	k__Bacteria; p__Cyanobacteria; c__; o__Nostocales; f__Nostocaceae; g__Nostoc; s__sp. PCC 7524
2576904	19.0	29.0	1.0	2.0	0.0	50.0	3.0	1.0	9.0	7.0	3.0	1.0	5.0	19.0	0.0	9.0	36.0	1.0	41.0	22.0	0.0	0.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	2.0	1.0	1.0	5.0	3.0	3.0	k__Bacteria; p__Cyanobacteria; c__; o__Nostocales; f__Nostocaceae; g__Nostoc; s__sp. TCL26-01
2576902	18.0	22.0	70.0	28.0	23.0	22.0	11.0	14.0	35.0	11.0	57.0	11.0	50.0	35.0	1.0	81.0	41.0	0.0	30.0	63.0	1.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	1.0	0.0	3.0	2.0	4.0	1.0	3.0	13.0	3.0	7.0	6.0	4.0	k__Bacteria; p__Cyanobacteria; c__; o__Nostocales; f__Nostocaceae; g__Nostoc; s__sp. C052
76335	11.0	8.0	3.0	11.0	8.0	4.0	4.0	5.0	14.0	8.0	2.0	1.0	1.0	3.0	3.0	12.0	7.0	0.0	0.0	6.0	3.0	0.0	0.0	0.0	0.0	3.0	1.0	0.0	3.0	0.0	1.0	2.0	1.0	2.0	1.0	1.0	0.0	1.0	0.0	1.0	k__Bacteria; p__Cyanobacteria; c__; o__Nostocales; f__Nostocaceae; g__Nostoc; s__sp. ATCC 53789
2814655	8.0	13.0	2.0	6.0	13.0	20.0	3.0	14.0	11.0	47.0	8.0	3.0	18.0	12.0	1.0	25.0	8.0	1.0	13.0	17.0	1.0	2.0	4.0	1.0	2.0	1.0	1.0	4.0	0.0	3.0	0.0	3.0	0.0	2.0	0.0	1.0	1.0	0.0	2.0	0.0	k__Bacteria; p__Cyanobacteria; c__; o__Nostocales; f__Nostocaceae; g__Nostoc; s__sp. UHCC 0702
2005458	6.0	23.0	22.0	62.0	11.0	7.0	14.0	9.0	33.0	17.0	27.0	4.0	30.0	16.0	3.0	47.0	3.0	0.0	5.0	18.0	8.0	0.0	1.0	1.0	2.0	0.0	1.0	3.0	5.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	k__Bacteria; p__Cyanobacteria; c__; o__Nostocales; f__Nostocaceae; g__Nostoc; s__sp. NIES-4103
2572090	4.0	8.0	46.0	30.0	19.0	6.0	5.0	4.0	3.0	10.0	41.0	3.0	33.0	6.0	0.0	44.0	3.0	0.0	3.0	32.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	3.0	0.0	2.0	1.0	0.0	1.0	0.0	0.0	5.0	2.0	0.0	3.0	0.0	k__Bacteria; p__Cyanobacteria; c__; o__Nostocales; f__Nostocaceae; g__Nostoc; s__sp. TCL240-02
2576903	4.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	2.0	0.0	1.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	2.0	7.0	0.0	2.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	2.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	k__Bacteria; p__Cyanobacteria; c__; o__Nostocales; f__Nostocaceae; g__Nostoc; s__sp. C057
1618022	3.0	5.0	0.0	13.0	5.0	8.0	2.0	5.0	21.0	14.0	0.0	1.0	3.0	12.0	0.0	7.0	6.0	0.0	7.0	8.0	0.0	2.0	2.0	3.0	1.0	4.0	2.0	8.0	2.0	1.0	2.0	1.0	1.0	0.0	6.0	3.0	1.0	3.0	2.0	0.0	k__Bacteria; p__Cyanobacteria; c__; o__Nostocales; f__Nostocaceae; g__Nostoc; s__sp. 'Lobaria pulmonaria (5183) cyanobiont'
1261031	2.0	6.0	1.0	7.0	6.0	18.0	6.0	12.0	39.0	23.0	10.0	12.0	7.0	5.0	0.0	39.0	3.0	0.0	5.0	10.0	46.0	69.0	70.0	49.0	34.0	54.0	49.0	19.0	31.0	78.0	4.0	2.0	5.0	2.0	10.0	5.0	3.0	5.0	6.0	2.0	k__Bacteria; p__Cyanobacteria; c__; o__Nostocales; f__Nostocaceae; g__Nostoc; s__sp. 'Peltigera membranacea cyanobiont' N6
317936	1.0	9.0	0.0	9.0	6.0	17.0	0.0	0.0	8.0	0.0	5.0	0.0	6.0	19.0	1.0	8.0	4.0	1.0	6.0	5.0	2.0	0.0	2.0	3.0	1.0	2.0	0.0	6.0	0.0	2.0	1.0	1.0	1.0	0.0	1.0	18.0	3.0	1.0	8.0	4.0	k__Bacteria; p__Cyanobacteria; c__; o__Nostocales; f__Nostocaceae; g__Nostoc; s__sp. PCC 7107
1973475	1.0	4.0	1.0	3.0	7.0	6.0	5.0	2.0	2.0	18.0	3.0	8.0	3.0	2.0	2.0	0.0	4.0	0.0	1.0	4.0	4.0	0.0	0.0	1.0	0.0	0.0	0.0	5.0	1.0	0.0	7.0	1.0	1.0	2.0	2.0	3.0	1.0	2.0	7.0	3.0	k__Bacteria; p__Cyanobacteria; c__; o__Nostocales; f__Nostocaceae; g__Nostoc; s__sp. NIES-2111
374162	31.0	10.0	31.0	35.0	28.0	21.0	10.0	18.0	4.0	25.0	50.0	9.0	39.0	24.0	0.0	82.0	43.0	0.0	21.0	30.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	3.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	k__Bacteria; p__Cyanobacteria; c__; o__Nostocales; f__Nostocaceae; g__Nostoc; s__carneum
